ubigeo_departamento,ubigeo_provincia,ubigeo_distrito,departamento,provincia,distrito,pct_actas,actas_contabilizadas,total_actas,votos_emitidos,votos_validos,votos_blancos,votos_nulos,partido_keiko,candidato_keiko,votos_keiko,pct_keiko,partido_roberto,candidato_roberto,votos_roberto,pct_roberto,ganador,margen
020000,021600,021603,ÁNCASH,ANTONIO RAIMONDI,CHACCHO,100,5,5,624,584,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,73,12.5,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,511,87.5,Roberto Sanchez,75.0000
020000,021600,021604,ÁNCASH,ANTONIO RAIMONDI,CHINGAS,100,6,6,945,873,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,214,24.513,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,659,75.487,Roberto Sanchez,50.9740
020000,021600,021601,ÁNCASH,ANTONIO RAIMONDI,LLAMELLIN,100,8,8,1153,1038,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,196,18.882,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,842,81.118,Roberto Sanchez,62.2360
020000,021600,021605,ÁNCASH,ANTONIO RAIMONDI,MIRGAS,100,16,16,1826,1682,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,181,10.761,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1501,89.239,Roberto Sanchez,78.4780
020000,021600,021606,ÁNCASH,ANTONIO RAIMONDI,SAN JUAN DE RONTOY,100,5,5,549,509,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,120,23.576,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,389,76.424,Roberto Sanchez,52.8480
020000,021800,021802,ÁNCASH,ASUNCIÓN,ACOCHACA,100,10,10,1499,1314,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,430,32.725,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,884,67.275,Roberto Sanchez,34.5500
020000,021800,021801,ÁNCASH,ASUNCIÓN,CHACAS,100,13,13,2368,2114,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,557,26.348,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1557,73.652,Roberto Sanchez,47.3040
020000,020300,020302,ÁNCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,100,1,1,128,120,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,47,39.167,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,73,60.833,Roberto Sanchez,21.6660
020000,020300,020321,ÁNCASH,BOLOGNESI,ANTONIO RAYMONDI,100,6,6,783,747,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,204,27.309,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,543,72.691,Roberto Sanchez,45.3820
020000,020300,020304,ÁNCASH,BOLOGNESI,AQUIA,100,8,8,1226,1149,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,487,42.385,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,662,57.615,Roberto Sanchez,15.2300
020000,020300,020305,ÁNCASH,BOLOGNESI,CAJACAY,100,6,6,999,953,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,416,43.652,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,537,56.348,Roberto Sanchez,12.6960
020000,020300,020322,ÁNCASH,BOLOGNESI,CANIS,100,2,2,166,165,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,61,36.97,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,104,63.03,Roberto Sanchez,26.0600
020000,020300,020301,ÁNCASH,BOLOGNESI,CHIQUIAN,100,12,12,1944,1809,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,592,32.725,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1217,67.275,Roberto Sanchez,34.5500
020000,020300,020323,ÁNCASH,BOLOGNESI,COLQUIOC,100,7,7,1309,1237,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,592,47.858,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,645,52.142,Roberto Sanchez,4.2840
020000,020300,020325,ÁNCASH,BOLOGNESI,HUALLANCA,100,17,17,3148,2950,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1291,43.763,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1659,56.237,Roberto Sanchez,12.4740
020000,020300,020311,ÁNCASH,BOLOGNESI,HUASTA,100,7,7,911,830,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,283,34.096,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,547,65.904,Roberto Sanchez,31.8080
020000,020300,020310,ÁNCASH,BOLOGNESI,HUAYLLACAYAN,100,5,5,589,558,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,96,17.204,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,462,82.796,Roberto Sanchez,65.5920
020000,020300,020324,ÁNCASH,BOLOGNESI,LA PRIMAVERA,100,2,2,201,195,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,39,20,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,156,80,Roberto Sanchez,60.0000
020000,020300,020313,ÁNCASH,BOLOGNESI,MANGAS,100,3,3,321,305,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,105,34.426,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,200,65.574,Roberto Sanchez,31.1480
020000,020300,020315,ÁNCASH,BOLOGNESI,PACLLON,100,4,4,526,506,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,76,15.02,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,430,84.98,Roberto Sanchez,69.9600
020000,020300,020317,ÁNCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,100,2,2,191,185,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,76,41.081,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,109,58.919,Roberto Sanchez,17.8380
020000,020300,020320,ÁNCASH,BOLOGNESI,TICLLOS,100,3,3,283,265,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,150,56.604,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,115,43.396,Keiko Fujimori,13.2080
020000,020400,020402,ÁNCASH,CARHUAZ,ACOPAMPA,100,8,8,1819,1626,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,639,39.299,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,987,60.701,Roberto Sanchez,21.4020
020000,020400,020403,ÁNCASH,CARHUAZ,AMASHCA,100,6,6,1275,1160,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,280,24.138,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,880,75.862,Roberto Sanchez,51.7240
020000,020400,020404,ÁNCASH,CARHUAZ,ANTA,100,8,8,1755,1656,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,567,34.239,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1089,65.761,Roberto Sanchez,31.5220
020000,020400,020405,ÁNCASH,CARHUAZ,ATAQUERO,100,6,6,1118,1028,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,390,37.938,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,638,62.062,Roberto Sanchez,24.1240
020000,020400,020401,ÁNCASH,CARHUAZ,CARHUAZ,100,43,43,9714,8673,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2677,30.866,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,5996,69.134,Roberto Sanchez,38.2680
020000,020400,020406,ÁNCASH,CARHUAZ,MARCARA,100,31,31,6829,6097,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2123,34.82,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3974,65.18,Roberto Sanchez,30.3600
020000,020400,020407,ÁNCASH,CARHUAZ,PARIAHUANCA,100,5,5,1018,917,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,363,39.586,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,554,60.414,Roberto Sanchez,20.8280
020000,020400,020408,ÁNCASH,CARHUAZ,SAN MIGUEL DE ACO,100,9,9,1736,1544,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,612,39.637,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,932,60.363,Roberto Sanchez,20.7260
020000,020400,020409,ÁNCASH,CARHUAZ,SHILLA,100,11,11,2229,1998,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,328,16.416,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1670,83.584,Roberto Sanchez,67.1680
020000,020400,020410,ÁNCASH,CARHUAZ,TINCO,100,10,10,2245,2067,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,843,40.784,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1224,59.216,Roberto Sanchez,18.4320
020000,020400,020411,ÁNCASH,CARHUAZ,YUNGAR,100,12,12,2315,2197,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1000,45.517,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1197,54.483,Roberto Sanchez,8.9660
020000,021700,021701,ÁNCASH,CARLOS FERMÍN FITZCARRALD,SAN LUIS,100,32,32,4909,4401,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1204,27.357,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3197,72.643,Roberto Sanchez,45.2860
020000,021700,021703,ÁNCASH,CARLOS FERMÍN FITZCARRALD,SAN NICOLÁS,100,11,11,1414,1271,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,168,13.218,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1103,86.782,Roberto Sanchez,73.5640
020000,021700,021702,ÁNCASH,CARLOS FERMÍN FITZCARRALD,YAUYA,100,14,14,2021,1806,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,334,18.494,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1472,81.506,Roberto Sanchez,63.0120
020000,020500,020502,ÁNCASH,CASMA,BUENA VISTA ALTA,100,15,15,3378,3171,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1523,48.029,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1648,51.971,Roberto Sanchez,3.9420
020000,020500,020501,ÁNCASH,CASMA,CASMA,100,95,95,21514,19790,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,11843,59.843,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,7947,40.157,Keiko Fujimori,19.6860
020000,020500,020503,ÁNCASH,CASMA,COMANDANTE NOEL,100,9,9,2056,1907,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1069,56.057,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,838,43.943,Keiko Fujimori,12.1140
020000,020500,020505,ÁNCASH,CASMA,YAUTAN,100,24,24,5230,4763,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2652,55.679,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2111,44.321,Keiko Fujimori,11.3580
020000,020600,020602,ÁNCASH,CORONGO,ACO,100,2,2,207,195,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,96,49.231,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,99,50.769,Roberto Sanchez,1.5380
020000,020600,020603,ÁNCASH,CORONGO,BAMBAS,100,2,2,246,239,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,76,31.799,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,163,68.201,Roberto Sanchez,36.4020
020000,020600,020601,ÁNCASH,CORONGO,CORONGO,100,5,5,686,625,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,275,44,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,350,56,Roberto Sanchez,12.0000
020000,020600,020604,ÁNCASH,CORONGO,CUSCA,100,9,9,1590,1510,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,449,29.735,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1061,70.265,Roberto Sanchez,40.5300
020000,020600,020605,ÁNCASH,CORONGO,LA PAMPA,100,4,4,549,510,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,279,54.706,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,231,45.294,Keiko Fujimori,9.4120
020000,020600,020606,ÁNCASH,CORONGO,YANAC,100,3,3,395,366,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,175,47.814,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,191,52.186,Roberto Sanchez,4.3720
020000,020600,020607,ÁNCASH,CORONGO,YUPAN,100,2,2,198,190,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,113,59.474,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,77,40.526,Keiko Fujimori,18.9480
020000,020100,020103,ÁNCASH,HUARAZ,COCHABAMBA,100,7,7,822,763,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,337,44.168,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,426,55.832,Roberto Sanchez,11.6640
020000,020100,020104,ÁNCASH,HUARAZ,COLCABAMBA,100,2,2,211,199,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,91,45.729,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,108,54.271,Roberto Sanchez,8.5420
020000,020100,020105,ÁNCASH,HUARAZ,HUANCHAY,100,8,8,1014,951,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,353,37.119,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,598,62.881,Roberto Sanchez,25.7620
020000,020100,020101,ÁNCASH,HUARAZ,HUARAZ,100,167,167,38563,35321,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,14632,41.426,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,20689,58.574,Roberto Sanchez,17.1480
020000,020100,020102,ÁNCASH,HUARAZ,INDEPENDENCIA,100,183,183,41898,38517,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,15373,39.912,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,23144,60.088,Roberto Sanchez,20.1760
020000,020100,020106,ÁNCASH,HUARAZ,JANGAS,100,17,17,3699,3439,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1374,39.953,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2065,60.047,Roberto Sanchez,20.0940
020000,020100,020107,ÁNCASH,HUARAZ,LA LIBERTAD,100,5,5,897,842,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,380,45.131,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,462,54.869,Roberto Sanchez,9.7380
020000,020100,020108,ÁNCASH,HUARAZ,OLLEROS,100,10,10,2110,1985,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,613,30.882,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1372,69.118,Roberto Sanchez,38.2360
020000,020100,020109,ÁNCASH,HUARAZ,PAMPAS GRANDE,100,5,5,672,635,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,215,33.858,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,420,66.142,Roberto Sanchez,32.2840
020000,020100,020110,ÁNCASH,HUARAZ,PARIACOTO,100,16,16,2769,2602,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1208,46.426,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1394,53.574,Roberto Sanchez,7.1480
020000,020100,020111,ÁNCASH,HUARAZ,PIRA,100,16,16,2546,2404,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1022,42.512,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1382,57.488,Roberto Sanchez,14.9760
020000,020100,020112,ÁNCASH,HUARAZ,TARICA,100,20,20,4353,3941,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1487,37.732,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2454,62.268,Roberto Sanchez,24.5360
020000,020800,020816,ÁNCASH,HUARI,ANRA,100,11,11,1008,940,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,241,25.638,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,699,74.362,Roberto Sanchez,48.7240
020000,020800,020802,ÁNCASH,HUARI,CAJAY,100,14,14,2648,2506,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,508,20.271,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1998,79.729,Roberto Sanchez,59.4580
020000,020800,020803,ÁNCASH,HUARI,CHAVÍN DE HUÁNTAR,100,42,42,5006,4654,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1288,27.675,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,3366,72.325,Roberto Sanchez,44.6500
020000,020800,020804,ÁNCASH,HUARI,HUACACHI,100,11,11,1286,1212,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,169,13.944,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1043,86.056,Roberto Sanchez,72.1120
020000,020800,020806,ÁNCASH,HUARI,HUACCHIS,100,9,9,848,803,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,183,22.79,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,620,77.21,Roberto Sanchez,54.4200
020000,020800,020805,ÁNCASH,HUARI,HUACHIS,100,21,21,2573,2456,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,702,28.583,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1754,71.417,Roberto Sanchez,42.8340
020000,020800,020807,ÁNCASH,HUARI,HUANTAR,100,10,10,1512,1421,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,267,18.79,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1154,81.21,Roberto Sanchez,62.4200
020000,020800,020801,ÁNCASH,HUARI,HUARI,100,21,21,3710,3426,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,857,25.015,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2569,74.985,Roberto Sanchez,49.9700
020000,020800,020808,ÁNCASH,HUARI,MASIN,100,9,9,1177,1108,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,312,28.159,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,796,71.841,Roberto Sanchez,43.6820
020000,020800,020809,ÁNCASH,HUARI,PAUCAS,100,9,9,1078,1032,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,235,22.771,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,797,77.229,Roberto Sanchez,54.4580
020000,020800,020810,ÁNCASH,HUARI,PONTO,100,21,21,1803,1729,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,379,21.92,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1350,78.08,Roberto Sanchez,56.1600
020000,020800,020811,ÁNCASH,HUARI,RAHUAPAMPA,100,4,4,574,540,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,190,35.185,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,350,64.815,Roberto Sanchez,29.6300
020000,020800,020812,ÁNCASH,HUARI,RAPAYAN,100,7,7,805,769,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,145,18.856,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,624,81.144,Roberto Sanchez,62.2880
020000,020800,020813,ÁNCASH,HUARI,SAN MARCOS,100,119,119,16849,15678,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,4812,30.693,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,10866,69.307,Roberto Sanchez,38.6140
020000,020800,020814,ÁNCASH,HUARI,SAN PEDRO DE CHANA,100,15,15,1678,1584,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,409,25.821,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1175,74.179,Roberto Sanchez,48.3580
020000,020800,020815,ÁNCASH,HUARI,UCO,100,7,7,995,935,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,337,36.043,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,598,63.957,Roberto Sanchez,27.9140
020000,021900,021902,ÁNCASH,HUARMEY,COCHAPETI,100,5,5,619,579,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,142,24.525,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,437,75.475,Roberto Sanchez,50.9500
020000,021900,021905,ÁNCASH,HUARMEY,CULEBRAS,100,8,8,1690,1604,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,990,61.721,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,614,38.279,Keiko Fujimori,23.4420
020000,021900,021901,ÁNCASH,HUARMEY,HUARMEY,100,73,73,15992,15200,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,8454,55.618,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6746,44.382,Keiko Fujimori,11.2360
020000,021900,021903,ÁNCASH,HUARMEY,HUAYAN,100,4,4,527,506,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,216,42.688,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,290,57.312,Roberto Sanchez,14.6240
020000,021900,021904,ÁNCASH,HUARMEY,MALVAS,100,4,4,625,605,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,167,27.603,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,438,72.397,Roberto Sanchez,44.7940
020000,020700,020701,ÁNCASH,HUAYLAS,CARAZ,100,68,68,15380,13687,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,7566,55.279,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,6121,44.721,Keiko Fujimori,10.5580
020000,020700,020702,ÁNCASH,HUAYLAS,HUALLANCA,100,4,4,744,703,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,293,41.679,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,410,58.321,Roberto Sanchez,16.6420
020000,020700,020703,ÁNCASH,HUAYLAS,HUATA,100,5,5,970,897,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,473,52.731,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,424,47.269,Keiko Fujimori,5.4620
020000,020700,020704,ÁNCASH,HUAYLAS,HUAYLAS,100,5,5,886,820,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,440,53.659,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,380,46.341,Keiko Fujimori,7.3180
020000,020700,020705,ÁNCASH,HUAYLAS,MATO,100,7,7,1336,1224,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,702,57.353,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,522,42.647,Keiko Fujimori,14.7060
020000,020700,020706,ÁNCASH,HUAYLAS,PAMPAROMAS,100,27,27,3620,3334,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1795,53.839,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1539,46.161,Keiko Fujimori,7.6780
020000,020700,020707,ÁNCASH,HUAYLAS,PUEBLO LIBRE,100,24,24,5157,4655,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,2475,53.169,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,2180,46.831,Keiko Fujimori,6.3380
020000,020700,020708,ÁNCASH,HUAYLAS,SANTA CRUZ,100,16,16,3159,2865,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,1531,53.438,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1334,46.562,Keiko Fujimori,6.8760
020000,020700,020710,ÁNCASH,HUAYLAS,SANTO TORIBIO,100,4,4,594,534,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,228,42.697,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,306,57.303,Roberto Sanchez,14.6060
020000,020700,020709,ÁNCASH,HUAYLAS,YURACMARCA,100,9,9,1367,1282,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,433,33.775,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,849,66.225,Roberto Sanchez,32.4500
020000,020900,020902,ÁNCASH,MARISCAL LUZURIAGA,CASCA,100,14,14,2199,2022,,,FUERZA POPULAR,KEIKO SOFIA FUJIMORI HIGUCHI,476,23.541,JUNTOS POR EL PERÚ,ROBERTO HELBERT SANCHEZ PALOMINO,1546,76.459,Roberto Sanchez,52.9180
